sample_id,year,month,day,date,time,latitude,longitude,station_num,station_depth,sampling_depth,group,species,group_species,count,
6344,2013,Jun,3,2013-06-03,,16.32003,119.93384,W8,,1,Diatom,Rhizosolenia sp1,D-Rhizosolenia sp. 1,2500,
6345,2013,Jun,3,2013-06-03,,16.32003,119.93384,W8,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,580,
6346,2013,Jun,3,2013-06-03,,16.32003,119.93384,W8,,1,Diatom,Pleurosigma spp.,D-Pleurosigma spp.,40,
6347,2013,Jun,3,2013-06-03,,16.32003,119.93384,W8,,1,Diatom,Pleurosigma sp2,D-Pleurosigma sp. 2,80,
6348,2013,Jun,3,2013-06-03,,16.32003,119.93384,W8,,1,Diatom,Coscinodiscus spp.,D-Coscinodiscus spp.,160,
6349,2013,Jun,3,2013-06-03,,16.32003,119.93384,W8,,1,Dinoflagellate,Prorocentrum minimum,DF-Prorocentrum minimum,3594020,
6350,2013,Jun,3,2013-06-03,,16.32003,119.93384,W8,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,3200,
6351,2013,Jun,3,2013-06-03,,16.32003,119.93384,W8,,1,Diatom,Cylindricotheca closterium,D-Cylindricotheca closterium,40,
6352,2013,Jun,3,2013-06-03,,16.32003,119.93384,W8,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,1680,
6353,2013,Jun,3,2013-06-03,,16.32003,119.93384,W8,,1,Dinoflagellate,Protoperidinium pellucidum,DF-Protoperidinium pellucidum,1420,
6354,2013,Jun,3,2013-06-03,,16.34775,119.93452,W9,,1,Dinoflagellate,Dinophysis caudata,DF-Dinophysis caudata,40,
6355,2013,Jun,3,2013-06-03,,16.34775,119.93452,W9,,1,Dinoflagellate,Protoperidinium pallidum,DF-Protoperidinium pallidum,40,
6356,2013,Jun,3,2013-06-03,,16.34775,119.93452,W9,,1,Diatom,Pseudonitzschia spp.,D-Pseudonitzschia spp.,100,
6357,2013,Jun,3,2013-06-03,,16.34775,119.93452,W9,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,1460,
6358,2013,Jun,3,2013-06-03,,16.34775,119.93452,W9,,1,Diatom,Navicula  spp.,D-Navicula  spp.,60,
6359,2013,Jun,3,2013-06-03,,16.34775,119.93452,W9,,1,Diatom,Rhizosolenia sp1,D-Rhizosolenia sp. 1,600,
6360,2013,Jun,3,2013-06-03,,16.34775,119.93452,W9,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,100,
6361,2013,Jun,3,2013-06-03,,16.34775,119.93452,W9,,1,Diatom,Coscinodiscus spp.,D-Coscinodiscus spp.,40,
6362,2013,Jun,3,2013-06-03,,16.34775,119.93452,W9,,1,Dinoflagellate,Prorocentrum minimum,DF-Prorocentrum minimum,846040,
6363,2013,Jun,3,2013-06-03,,16.34775,119.93452,W9,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,1900,
6364,2013,Jun,3,2013-06-03,,16.34775,119.93452,W9,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,1360,
6365,2013,Jun,3,2013-06-03,,16.34775,119.93452,W9,,1,Dinoflagellate,Protoperidinium pellucidum,DF-Protoperidinium pellucidum,580,
6366,2013,Jun,3,2013-06-03,,16.34775,119.93452,W9,,1,Dinoflagellate,Protoperdinium  pellucidum,DF-Protoperdinium  pellucidum,160,
6367,2013,Jun,3,2013-06-03,,16.37052,119.94857,W10,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,40,
6368,2013,Jun,3,2013-06-03,,16.37052,119.94857,W10,,1,Dinoflagellate,Protoperidinium pallidum,DF-Protoperidinium pallidum,80,
6369,2013,Jun,3,2013-06-03,,16.37052,119.94857,W10,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,80,
6370,2013,Jun,3,2013-06-03,,16.37052,119.94857,W10,,1,Raphidophyte,Chattonnella subsalsa,RD-Chattonnella subsalsa,40,
6371,2013,Jun,3,2013-06-03,,16.37052,119.94857,W10,,1,Diatom,Navicula  spp.,D-Navicula  spp.,40,
6372,2013,Jun,3,2013-06-03,,16.37052,119.94857,W10,,1,Diatom,Rhizosolenia sp1,D-Rhizosolenia sp. 1,360,
6373,2013,Jun,3,2013-06-03,,16.37052,119.94857,W10,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,120,
6374,2013,Jun,3,2013-06-03,,16.37052,119.94857,W10,,1,Dinoflagellate,Prorocentrum minimum,DF-Prorocentrum minimum,2884800,
6375,2013,Jun,3,2013-06-03,,16.37052,119.94857,W10,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,680,
6376,2013,Jun,3,2013-06-03,,16.37052,119.94857,W10,,1,Dinoflagellate,Ceratium furca,DF-Ceratium furca,140,
6377,2013,Jun,3,2013-06-03,,16.37052,119.94857,W10,,1,Diatom,Cylindricotheca closterium,D-Cylindricotheca closterium,40,
6378,2013,Jun,3,2013-06-03,,16.37052,119.94857,W10,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,480,
6379,2013,Jun,3,2013-06-03,,16.37052,119.94857,W10,,1,Dinoflagellate,Protoperidinium pellucidum,DF-Protoperidinium pellucidum,1440,
6380,2013,Jun,3,2013-06-03,,16.37052,119.94857,W10,,1,Dinoflagellate,Protoperidinium latispinum,DF-Protoperidinium latispinum,40,
6381,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,Mid,Silicoflagellate,Tintinopsis,SF-Tintinopsis,40,
6382,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,Mid,Diatom,Navicula  spp.,D-Navicula  spp.,40,
6383,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,Mid,Diatom,Rhizosolenia sp1,D-Rhizosolenia sp. 1,680,
6384,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,Mid,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,280,
6385,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,Mid,Dinoflagellate,Prorocentrum minimum,DF-Prorocentrum minimum,45520,
6386,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,Mid,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,320,
6387,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,Mid,Dinoflagellate,Ceratium furca,DF-Ceratium furca,240,
6388,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,Mid,Silicoflagellate,Favella sp.,SF-Favella sp.,40,
6389,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,Mid,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,1080,
6390,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,Mid,Dinoflagellate,Protoperidinium pellucidum,DF-Protoperidinium pellucidum,120,
6391,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,NB,Silicoflagellate,Tintinopsis,SF-Tintinopsis,360,
6392,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,NB,Diatom,Rhizosolenia sp1,D-Rhizosolenia sp. 1,520,
6393,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,NB,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,360,
6394,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,NB,Diatom,Coscinodiscus spp.,D-Coscinodiscus spp.,40,
6395,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,NB,Dinoflagellate,Prorocentrum minimum,DF-Prorocentrum minimum,64020,
6396,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,NB,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,180,
6397,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,NB,Dinoflagellate,Karenia  mikimotoi,DF-Karenia  mikimotoi,160,
6398,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,NB,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,920,
6399,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,NB,Dinoflagellate,Protoperidinium pellucidum,DF-Protoperidinium pellucidum,80,
6400,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,NB,Dinoflagellate,Protoperdinium  pellucidum,DF-Protoperdinium  pellucidum,40,
6401,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,1,Dinoflagellate,Gonyaulax spinifera,DF-Gonyaulax spinifera,80,
6402,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,140,
6403,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,1,Raphidophyte,Chattonnella subsalsa,RD-Chattonnella subsalsa,80,
6404,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,1,Diatom,Navicula  spp.,D-Navicula  spp.,140,
6405,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,1,Diatom,Rhizosolenia sp1,D-Rhizosolenia sp. 1,1120,
6406,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,380,
6407,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,1,Diatom,Pleurosigma spp.,D-Pleurosigma spp.,20,
6408,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,1,Diatom,Pleurosigma sp2,D-Pleurosigma sp. 2,100,
6409,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,1,Diatom,Coscinodiscus spp.,D-Coscinodiscus spp.,80,
6410,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,1,Dinoflagellate,Prorocentrum minimum,DF-Prorocentrum minimum,278220,
6411,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,740,
6412,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,1,Dinoflagellate,Ceratium furca,DF-Ceratium furca,160,
6413,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,1,Dinoflagellate,Scrippsiella spinifera,DF-Scrippsiella spinifera,40,
6414,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,2060,
6415,2013,Jun,3,2013-06-03,,16.38326,119.92616,W11,,1,Dinoflagellate,Protoperidinium pellucidum,DF-Protoperidinium pellucidum,260,
6416,2013,Jun,6,2013-06-06,,16.34775,119.93375,A1,,1,Raphidophyte,Chattonnella subsalsa,RD-Chattonnella subsalsa,3960,
6417,2013,Jun,6,2013-06-06,,16.34775,119.93375,A1,,1,Dinoflagellate,Gonyaulax spinifera,DF-Gonyaulax spinifera,40,
6418,2013,Jun,6,2013-06-06,,16.34775,119.93375,A1,,1,Dinoflagellate,Protoperidinium conicum,DF-Protoperidinium conicum,40,
6419,2013,Jun,6,2013-06-06,,16.34775,119.93375,A1,,1,Dinoflagellate,Oxytoxum spp.,DF-Oxytoxum spp.,40,
6420,2013,Jun,6,2013-06-06,,16.34775,119.93375,A1,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,40,
6421,2013,Jun,6,2013-06-06,,16.34775,119.93375,A1,,1,Raphidophyte,Chattonnella subsalsa,RD-Chattonnella subsalsa,80,
6422,2013,Jun,6,2013-06-06,,16.34775,119.93375,A1,,1,Diatom,Navicula  spp.,D-Navicula  spp.,80,
6423,2013,Jun,6,2013-06-06,,16.34775,119.93375,A1,,1,Diatom,Rhizosolenia sp1,D-Rhizosolenia sp. 1,1600,
6424,2013,Jun,6,2013-06-06,,16.34775,119.93375,A1,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,220,
6425,2013,Jun,6,2013-06-06,,16.34775,119.93375,A1,,1,Diatom,Coscinodiscus spp.,D-Coscinodiscus spp.,80,
6426,2013,Jun,6,2013-06-06,,16.34775,119.93375,A1,,1,Dinoflagellate,Prorocentrum minimum,DF-Prorocentrum minimum,734400,
6427,2013,Jun,6,2013-06-06,,16.34775,119.93375,A1,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,1200,
6428,2013,Jun,6,2013-06-06,,16.34775,119.93375,A1,,1,Dinoflagellate,Karenia  mikimotoi,DF-Karenia  mikimotoi,40,
6429,2013,Jun,6,2013-06-06,,16.34775,119.93375,A1,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,1080,
6430,2013,Jun,6,2013-06-06,,16.34775,119.93375,A1,,1,Dinoflagellate,Protoperidinium pellucidum,DF-Protoperidinium pellucidum,500,
6431,2013,Jun,6,2013-06-06,,16.34775,119.93375,A1,,1,Dinoflagellate,Protoperdinium  pellucidum,DF-Protoperdinium  pellucidum,40,
6432,2013,Jun,6,2013-06-06,,16.34775,119.93452,A2,,1,Dinoflagellate,Protoperidinium pallidum,DF-Protoperidinium pallidum,40,
6433,2013,Jun,6,2013-06-06,,16.34775,119.93452,A2,,1,Dinoflagellate,Oxytoxum spp.,DF-Oxytoxum spp.,320,
6434,2013,Jun,6,2013-06-06,,16.34775,119.93452,A2,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,40,
6435,2013,Jun,6,2013-06-06,,16.34775,119.93452,A2,,1,Diatom,Navicula  spp.,D-Navicula  spp.,200,
6436,2013,Jun,6,2013-06-06,,16.34775,119.93452,A2,,1,Diatom,Rhizosolenia sp1,D-Rhizosolenia sp. 1,880,
6437,2013,Jun,6,2013-06-06,,16.34775,119.93452,A2,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,80,
6438,2013,Jun,6,2013-06-06,,16.34775,119.93452,A2,,1,Dinoflagellate,Gyrodinium,DF-Gyrodinium,40,
6439,2013,Jun,6,2013-06-06,,16.34775,119.93452,A2,,1,Diatom,Coscinodiscus spp.,D-Coscinodiscus spp.,160,
6440,2013,Jun,6,2013-06-06,,16.34775,119.93452,A2,,1,Dinoflagellate,Prorocentrum minimum,DF-Prorocentrum minimum,297620,
6441,2013,Jun,6,2013-06-06,,16.34775,119.93452,A2,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,840,
6442,2013,Jun,6,2013-06-06,,16.34775,119.93452,A2,,1,Dinoflagellate,Ceratium furca,DF-Ceratium furca,80,
6443,2013,Jun,6,2013-06-06,,16.34775,119.93452,A2,,1,Diatom,Cylindricotheca closterium,D-Cylindricotheca closterium,40,
6444,2013,Jun,6,2013-06-06,,16.34775,119.93452,A2,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,2000,
6445,2013,Jun,6,2013-06-06,,16.34775,119.93452,A2,,1,Dinoflagellate,Protoperidinium pellucidum,DF-Protoperidinium pellucidum,1420,
6446,2013,Jun,6,2013-06-06,,16.34775,119.93452,A2,,1,Dinoflagellate,Protoperdinium  pellucidum,DF-Protoperdinium  pellucidum,40,
6447,2013,Jun,6,2013-06-06,,16.33431,119.95731,A3,,1,Raphidophyte,Chattonnella subsalsa,RD-Chattonnella subsalsa,240,
6448,2013,Jun,6,2013-06-06,,16.33431,119.95731,A3,,1,Dinoflagellate,Alexandrium spp.,DF-Alexandrium spp.,20,
6449,2013,Jun,6,2013-06-06,,16.33431,119.95731,A3,,1,Dinoflagellate,Oxytoxum spp.,DF-Oxytoxum spp.,500,
6450,2013,Jun,6,2013-06-06,,16.33431,119.95731,A3,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,1600,
6451,2013,Jun,6,2013-06-06,,16.33431,119.95731,A3,,1,Raphidophyte,Chattonnella subsalsa,RD-Chattonnella subsalsa,480,
6452,2013,Jun,6,2013-06-06,,16.33431,119.95731,A3,,1,Diatom,Rhizosolenia sp1,D-Rhizosolenia sp. 1,1500,
6453,2013,Jun,6,2013-06-06,,16.33431,119.95731,A3,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,400,
6454,2013,Jun,6,2013-06-06,,16.33431,119.95731,A3,,1,Dinoflagellate,Prorocentrum minimum,DF-Prorocentrum minimum,1402300,
6455,2013,Jun,6,2013-06-06,,16.33431,119.95731,A3,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,1440,
6456,2013,Jun,6,2013-06-06,,16.33431,119.95731,A3,,1,Dinoflagellate,Scrippsiella spinifera,DF-Scrippsiella spinifera,80,
6457,2013,Jun,6,2013-06-06,,16.33431,119.95731,A3,,1,Dinoflagellate,Scrippsiella spinifera,DF-Scrippsiella spinifera,80,
6458,2013,Jun,6,2013-06-06,,16.33431,119.95731,A3,,1,Silicoflagellate,Favella sp.,SF-Favella sp.,80,
6459,2013,Jun,6,2013-06-06,,16.33431,119.95731,A3,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,960,
6460,2013,Jun,6,2013-06-06,,16.33431,119.95731,A3,,1,Dinoflagellate,Protoperidinium pellucidum,DF-Protoperidinium pellucidum,1840,
6461,2013,Jun,6,2013-06-06,,16.33431,119.95731,A3,,1,Dinoflagellate,Protoperidinium latispinum,DF-Protoperidinium latispinum,160,
6462,2013,Jun,6,2013-06-06,,16.28459,119.92285,A4,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,35000,
6463,2013,Jun,6,2013-06-06,,16.28459,119.92285,A4,,1,Raphidophyte,Chattonnella subsalsa,RD-Chattonnella subsalsa,20,
6464,2013,Jun,6,2013-06-06,,16.28459,119.92285,A4,,1,Diatom,Rhizosolenia sp1,D-Rhizosolenia sp. 1,23740,
6465,2013,Jun,6,2013-06-06,,16.28459,119.92285,A4,,1,Diatom,Pleurosigma spp.,D-Pleurosigma spp.,20,
6466,2013,Jun,6,2013-06-06,,16.28459,119.92285,A4,,1,Dinoflagellate,Prorocentrum minimum,DF-Prorocentrum minimum,692260,
6467,2013,Jun,6,2013-06-06,,16.28459,119.92285,A4,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,1620,
6468,2013,Jun,6,2013-06-06,,16.28459,119.92285,A4,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,1960,
6469,2013,Jun,6,2013-06-06,,16.27365,119.92599,A5,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,11200,
6470,2013,Jun,6,2013-06-06,,16.27365,119.92599,A5,,1,Diatom,Navicula  spp.,D-Navicula  spp.,80,
6471,2013,Jun,6,2013-06-06,,16.27365,119.92599,A5,,1,Diatom,Rhizosolenia sp1,D-Rhizosolenia sp. 1,34360,
6472,2013,Jun,6,2013-06-06,,16.27365,119.92599,A5,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,200,
6473,2013,Jun,6,2013-06-06,,16.27365,119.92599,A5,,1,Dinoflagellate,Prorocentrum minimum,DF-Prorocentrum minimum,86160,
6474,2013,Jun,6,2013-06-06,,16.27365,119.92599,A5,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,160,
6475,2013,Jun,6,2013-06-06,,16.27365,119.92599,A5,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,1220,
6476,2013,Jun,6,2013-06-06,,16.27365,119.92599,A5,,1,Dinoflagellate,Protoperidinium pellucidum,DF-Protoperidinium pellucidum,100,
6477,2013,Jun,6,2013-06-06,,16.3743,119.93198,PP,,NB,Raphidophyte,Chattonnella subsalsa,RD-Chattonnella subsalsa,240,
6478,2013,Jun,6,2013-06-06,,16.3743,119.93198,PP,,NB,Silicoflagellate,Tintinopsis,SF-Tintinopsis,160,
6479,2013,Jun,6,2013-06-06,,16.3743,119.93198,PP,,NB,Diatom,Rhizosolenia sp1,D-Rhizosolenia sp. 1,480,
6480,2013,Jun,6,2013-06-06,,16.3743,119.93198,PP,,NB,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,240,
6481,2013,Jun,6,2013-06-06,,16.3743,119.93198,PP,,NB,Dinoflagellate,Prorocentrum minimum,DF-Prorocentrum minimum,56460,
6482,2013,Jun,6,2013-06-06,,16.3743,119.93198,PP,,NB,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,80,
6483,2013,Jun,6,2013-06-06,,16.3743,119.93198,PP,,NB,Dinoflagellate,Karenia  mikimotoi,DF-Karenia  mikimotoi,80,
6484,2013,Jun,6,2013-06-06,,16.3743,119.93198,PP,,NB,Dinoflagellate,Ceratium furca,DF-Ceratium furca,260,
6485,2013,Jun,6,2013-06-06,,16.3743,119.93198,PP,,NB,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,1000,
6486,2013,Jun,6,2013-06-06,,16.3743,119.93198,PP,,NB,Dinoflagellate,Protoperidinium pellucidum,DF-Protoperidinium pellucidum,480,
6487,2013,Jun,6,2013-06-06,,16.3743,119.93198,PP,,NB,Dinoflagellate,Protoperidinium latispinum,DF-Protoperidinium latispinum,240,
6488,2013,Jun,6,2013-06-06,,16.3743,119.93198,PP,,1,Raphidophyte,Chattonnella subsalsa,RD-Chattonnella subsalsa,40,
6489,2013,Jun,6,2013-06-06,,16.3743,119.93198,PP,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,260,
6490,2013,Jun,6,2013-06-06,,16.3743,119.93198,PP,,1,Diatom,Coscinodiscus spp.,D-Coscinodiscus spp.,80,
6491,2013,Jun,6,2013-06-06,,16.3743,119.93198,PP,,1,Dinoflagellate,Prorocentrum minimum,DF-Prorocentrum minimum,84120,
6492,2013,Jun,6,2013-06-06,,16.3743,119.93198,PP,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,80,
6493,2013,Jun,6,2013-06-06,,16.3743,119.93198,PP,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,2540,
6494,2013,Jun,6,2013-06-06,,16.3743,119.93198,PP,,1,Dinoflagellate,Protoperidinium pellucidum,DF-Protoperidinium pellucidum,140,
6495,2013,Jun,6,2013-06-06,,16.39578,119.90667,RVA3,,Mid,Dinoflagellate,Gonyaulax spinifera,DF-Gonyaulax spinifera,60,
6496,2013,Jun,6,2013-06-06,,16.39578,119.90667,RVA3,,Mid,Dinoflagellate,Protoperidinium pallidum,DF-Protoperidinium pallidum,60,
6497,2013,Jun,6,2013-06-06,,16.39578,119.90667,RVA3,,Mid,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,40,
6498,2013,Jun,6,2013-06-06,,16.39578,119.90667,RVA3,,Mid,Dinoflagellate,Prorocentrum minimum,DF-Prorocentrum minimum,1100,
6499,2013,Jun,6,2013-06-06,,16.39578,119.90667,RVA3,,Mid,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,40,
6500,2013,Jun,6,2013-06-06,,16.39578,119.90667,RVA3,,Mid,Dinoflagellate,Protoperidinium pellucidum,DF-Protoperidinium pellucidum,20,
6501,2013,Jun,6,2013-06-06,,16.39578,119.90667,RVA3,,NB,Raphidophyte,Chattonnella subsalsa,RD-Chattonnella subsalsa,40,
6502,2013,Jun,6,2013-06-06,,16.39578,119.90667,RVA3,,NB,Silicoflagellate,Tintinopsis,SF-Tintinopsis,60,
6503,2013,Jun,6,2013-06-06,,16.39578,119.90667,RVA3,,NB,Diatom,Navicula  spp.,D-Navicula  spp.,60,
6504,2013,Jun,6,2013-06-06,,16.39578,119.90667,RVA3,,NB,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,20,
6505,2013,Jun,6,2013-06-06,,16.39578,119.90667,RVA3,,NB,Diatom,Pleurosigma sp2,D-Pleurosigma sp. 2,40,
6506,2013,Jun,6,2013-06-06,,16.39578,119.90667,RVA3,,NB,Diatom,Pleurosigma spp.,D-Pleurosigma spp.,980,
6507,2013,Jun,6,2013-06-06,,16.39578,119.90667,RVA3,,NB,Diatom,Coscinodiscus spp.,D-Coscinodiscus spp.,80,
6508,2013,Jun,6,2013-06-06,,16.39578,119.90667,RVA3,,NB,Dinoflagellate,Prorocentrum minimum,DF-Prorocentrum minimum,320,
6509,2013,Jun,6,2013-06-06,,16.39578,119.90667,RVA3,,NB,Dinoflagellate,Protoperidinium pellucidum,DF-Protoperidinium pellucidum,200,
6510,2013,Jun,6,2013-06-06,,16.39578,119.90667,RVA3,,NB,Dinoflagellate,Protoperidinium latispinum,DF-Protoperidinium latispinum,260,
6511,2013,Jun,6,2013-06-06,,16.39578,119.90667,RVA3,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,180,
6512,2013,Jun,6,2013-06-06,,16.39578,119.90667,RVA3,,1,Diatom,Rhizosolenia sp1,D-Rhizosolenia sp. 1,80,
6513,2013,Jun,6,2013-06-06,,16.39578,119.90667,RVA3,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,620,
6514,2013,Jun,6,2013-06-06,,16.39578,119.90667,RVA3,,1,Diatom,Pleurosigma sp2,D-Pleurosigma sp. 2,40,
6515,2013,Jun,6,2013-06-06,,16.39578,119.90667,RVA3,,1,Diatom,Coscinodiscus spp.,D-Coscinodiscus spp.,40,
6516,2013,Jun,6,2013-06-06,,16.39578,119.90667,RVA3,,1,Dinoflagellate,Phalacroma  spp.,DF-Phalacroma  spp.,80,
6517,2013,Jun,6,2013-06-06,,16.39578,119.90667,RVA3,,1,Dinoflagellate,Prorocentrum minimum,DF-Prorocentrum minimum,1260,
6518,2013,Jun,6,2013-06-06,,16.39578,119.90667,RVA3,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,560,
6519,2013,Jun,6,2013-06-06,,16.30944,119.92063,TS1,,NB,Dinoflagellate,Gonyaulax spinifera,DF-Gonyaulax spinifera,40,
6520,2013,Jun,6,2013-06-06,,16.30944,119.92063,TS1,,NB,Raphidophyte,Chattonnella subsalsa,RD-Chattonnella subsalsa,240,
6521,2013,Jun,6,2013-06-06,,16.30944,119.92063,TS1,,NB,Dinoflagellate,Gonyaulax spinifera,DF-Gonyaulax spinifera,20,
6522,2013,Jun,6,2013-06-06,,16.30944,119.92063,TS1,,NB,Dinoflagellate,Prototoperidnium pallidum,DF-Prototoperidnium pallidum,40,
6523,2013,Jun,6,2013-06-06,,16.30944,119.92063,TS1,,NB,Dinoflagellate,Protoperidinium pallidum,DF-Protoperidinium pallidum,40,
6524,2013,Jun,6,2013-06-06,,16.30944,119.92063,TS1,,NB,Silicoflagellate,Tintinopsis,SF-Tintinopsis,80,
6525,2013,Jun,6,2013-06-06,,16.30944,119.92063,TS1,,NB,Diatom,Navicula  spp.,D-Navicula  spp.,40,
6526,2013,Jun,6,2013-06-06,,16.30944,119.92063,TS1,,NB,Diatom,Rhizosolenia sp1,D-Rhizosolenia sp. 1,840,
6527,2013,Jun,6,2013-06-06,,16.30944,119.92063,TS1,,NB,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,880,
6528,2013,Jun,6,2013-06-06,,16.30944,119.92063,TS1,,NB,Diatom,Coscinodiscus spp.,D-Coscinodiscus spp.,120,
6529,2013,Jun,6,2013-06-06,,16.30944,119.92063,TS1,,NB,Dinoflagellate,Prorocentrum minimum,DF-Prorocentrum minimum,1066200,
6530,2013,Jun,6,2013-06-06,,16.30944,119.92063,TS1,,NB,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,1360,
6531,2013,Jun,6,2013-06-06,,16.30944,119.92063,TS1,,NB,Dinoflagellate,Karenia  mikimotoi,DF-Karenia  mikimotoi,160,
6532,2013,Jun,6,2013-06-06,,16.30944,119.92063,TS1,,NB,Dinoflagellate,Ceratium furca,DF-Ceratium furca,280,
6533,2013,Jun,6,2013-06-06,,16.30944,119.92063,TS1,,NB,Diatom,Cylindricotheca closterium,D-Cylindricotheca closterium,40,
6534,2013,Jun,6,2013-06-06,,16.30944,119.92063,TS1,,NB,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,700,
6535,2013,Jun,6,2013-06-06,,16.30944,119.92063,TS1,,NB,Dinoflagellate,Protoperidinium pellucidum,DF-Protoperidinium pellucidum,720,
